idhor;iddesserte;arriveetheorique;departtheorique;arrivee;depart;fiable;ts_maj;mnemoligne;nomligne;dest;codeparcours;ordre;mnemoarret;nomarret;numarret;coordonnees
268464615;268804643;2021-03-08T09:31:01+01:00;2021-03-08T09:31:01+01:00;2021-03-08T09:28:55+01:00;2021-03-08T09:29:33+01:00;F;2021-03-08T09:30:41+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;10074;FRCEVE-E;CEVERT;15734;47.446699,-0.5436595
268488028;269199399;2021-03-08T09:26:01+01:00;2021-03-08T09:26:01+01:00;2021-03-08T09:29:25+01:00;2021-03-08T09:29:31+01:00;F;2021-03-08T09:30:41+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;SAINTE GEMMES;L'HOIRIE > STE GEMMES 9.0;15665;HOSGEM-E;HOPITAL STE GEMMES;6304;47.422923,-0.56081016
268449676;268676624;2021-03-08T09:40:00+01:00;2021-03-08T09:40:00+01:00;2021-03-08T09:40:49+01:00;2021-03-08T09:40:49+01:00;F;2021-03-08T09:42:01+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;4574;CLINIQUE;CLINIQUE ST DIDIER;26512;47.48519,-0.58703765
268481221;269131285;2021-03-08T09:39:00+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:40:43+01:00;2021-03-08T09:40:51+01:00;F;2021-03-08T09:42:01+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;6926;DELATR-E;DE LATTRE;25487;47.45236,-0.54186887
268491798;270315539;2021-03-08T09:40:38+01:00;2021-03-08T09:40:38+01:00;2021-03-08T09:40:46+01:00;2021-03-08T09:40:46+01:00;F;2021-03-08T09:42:01+01:00;13;EXPRESS MONTREUIL <> GARES;LES GARES;DOMAINE DU VAL>LES GARES 9.0;10737;BICHON.;BICHON;7036;47.479305,-0.56478085
268441302;268543505;2021-03-08T09:35:48+01:00;2021-03-08T09:35:48+01:00;2021-03-08T09:38:59+01:00;2021-03-08T09:40:12+01:00;F;2021-03-08T09:41:41+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;4817;GAREPA-E;GARES PAPIN;715;47.465156,-0.55753274
268443495;268575029;2021-03-08T09:41:02+01:00;2021-03-08T09:41:02+01:00;2021-03-08T09:40:25+01:00;2021-03-08T09:40:25+01:00;F;2021-03-08T09:41:41+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;19632;CHABLA-E;CHAMPS BLANCS;10390;47.517353,-0.47522067
268461980;268804629;2021-03-08T09:38:21+01:00;2021-03-08T09:38:21+01:00;2021-03-08T09:40:20+01:00;2021-03-08T09:40:31+01:00;F;2021-03-08T09:41:41+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;5713;GENIE -E;GENIE;16931;47.458149,-0.56382769
268466423;268804611;2021-03-08T09:40:45+01:00;2021-03-08T09:40:45+01:00;2021-03-08T09:40:31+01:00;2021-03-08T09:40:31+01:00;F;2021-03-08T09:41:41+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;578;PELUAU;PELUAU;16;47.489652,-0.5674562
268469333;268832022;2021-03-08T09:41:04+01:00;2021-03-08T09:41:04+01:00;2021-03-08T09:40:17+01:00;2021-03-08T09:40:31+01:00;F;2021-03-08T09:41:41+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE > ZI EST 1.1;8498;MELGRANI;MELGRANI;9954;47.477771,-0.59208709
268472583;268905754;2021-03-08T09:39:19+01:00;2021-03-08T09:39:19+01:00;2021-03-08T09:40:21+01:00;2021-03-08T09:40:21+01:00;F;2021-03-08T09:41:41+01:00;07;HOPITAL <> MONTREUIL JUIGNE;MONTREUIL Allemagne;LORRAINE > ALLEMAGNE D.1;8833;POIVRE-E;POIVRE;17887;47.513533,-0.59312528
268478058;268967199;2021-03-08T09:38:25+01:00;2021-03-08T09:38:25+01:00;2021-03-08T09:40:47+01:00;2021-03-08T09:40:47+01:00;F;2021-03-08T09:41:41+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;AQUAVITA VERNEAU;PONTS DE CE > AQUAVITA 9.0;9099;PONTNOIR;PONT NOIR;14304;47.463927,-0.56277519
268501237;269422869;2021-03-08T09:40:10+01:00;2021-03-08T09:40:10+01:00;2021-03-08T09:40:14+01:00;2021-03-08T09:40:26+01:00;F;2021-03-08T09:41:41+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;9893;2PMAY;PLATEAU MAYENNE;4961;47.495799,-0.57999695
268453681;268676644;2021-03-08T09:43:00+01:00;2021-03-08T09:43:00+01:00;2021-03-08T09:40:04+01:00;2021-03-08T09:40:10+01:00;F;2021-03-08T09:41:21+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;11273;TASSIG-E;POLE TASSIGNY;10656;47.44651,-0.53714763
268484189;269098769;2021-03-08T09:37:00+01:00;2021-03-08T09:37:00+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:39:52+01:00;F;2021-03-08T09:41:21+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SCHWEITZER;ST LEZIN > SCHWEITZER 9.0;5317;JUSTICES;JUSTICES;9099;47.453586,-0.52656799
268491797;270315538;2021-03-08T09:39:55+01:00;2021-03-08T09:39:55+01:00;2021-03-08T09:40:11+01:00;2021-03-08T09:40:11+01:00;F;2021-03-08T09:41:21+01:00;13;EXPRESS MONTREUIL <> GARES;LES GARES;DOMAINE DU VAL>LES GARES 9.0;10556;STTERESE;STE THERESE;2068;47.480848,-0.56425419
268452572;268644609;2021-03-08T09:38:00+01:00;2021-03-08T09:38:00+01:00;2021-03-08T09:39:40+01:00;2021-03-08T09:39:40+01:00;F;2021-03-08T09:41:01+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;0;MURSERIG;MURS ERIGNE;22074;47.395432,-0.55583035
268457302;268739113;2021-03-08T09:38:10+01:00;2021-03-08T09:38:10+01:00;2021-03-08T09:39:55+01:00;2021-03-08T09:39:55+01:00;F;2021-03-08T09:41:01+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;13682;DARWIN-E;DARWIN;12749;47.474242,-0.60527511
268436407;268512548;2021-03-08T09:39:51+01:00;2021-03-08T09:39:51+01:00;2021-03-08T09:39:24+01:00;2021-03-08T09:39:30+01:00;F;2021-03-08T09:40:42+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;10605;VAUGA6;VAUGAREAU;7338;47.483649,-0.52871573
268437032;268512537;2021-03-08T09:37:10+01:00;2021-03-08T09:37:10+01:00;2021-03-08T09:38:39+01:00;2021-03-08T09:39:06+01:00;F;2021-03-08T09:40:42+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;7285;STAUBIN;FOCH ST AUBIN;22468;47.468594,-0.55000718
268469332;268832021;2021-03-08T09:40:09+01:00;2021-03-08T09:40:09+01:00;2021-03-08T09:39:17+01:00;2021-03-08T09:39:23+01:00;F;2021-03-08T09:40:42+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE > ZI EST 1.1;8248;P_ROBIN;ROBIN;451188;47.475609,-0.59394633
268481220;269131284;2021-03-08T09:38:02+01:00;2021-03-08T09:38:02+01:00;2021-03-08T09:39:32+01:00;2021-03-08T09:39:32+01:00;F;2021-03-08T09:40:42+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;6596;MORELL-E;MORELLERIE;16834;47.452711,-0.54515228
268455168;268738561;2021-03-08T09:38:00+01:00;2021-03-08T09:38:00+01:00;2021-03-08T09:38:14+01:00;2021-03-08T09:38:14+01:00;F;2021-03-08T09:39:42+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;0;SBARTHEL;ST BARTH COLLEGE;11134;47.472641,-0.48584271
268458682;268739089;2021-03-08T09:36:24+01:00;2021-03-08T09:36:24+01:00;2021-03-08T09:38:13+01:00;2021-03-08T09:38:17+01:00;F;2021-03-08T09:39:42+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;5269;LAREUX;LA REUX;31088;47.469501,-0.51043254
268474332;268938260;2021-03-08T09:36:47+01:00;2021-03-08T09:36:47+01:00;2021-03-08T09:38:19+01:00;2021-03-08T09:38:26+01:00;F;2021-03-08T09:39:42+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;8446;INTERAVR;AUCHAN;29162;47.518703,-0.60754735
268478056;268967197;2021-03-08T09:36:40+01:00;2021-03-08T09:36:40+01:00;2021-03-08T09:38:11+01:00;2021-03-08T09:38:31+01:00;F;2021-03-08T09:39:42+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;AQUAVITA VERNEAU;PONTS DE CE > AQUAVITA 9.0;8583;VAUBAN;VAUBAN;16296;47.460239,-0.56088887
268437501;268512528;2021-03-08T09:38:01+01:00;2021-03-08T09:38:01+01:00;2021-03-08T09:38:30+01:00;2021-03-08T09:38:47+01:00;F;2021-03-08T09:40:02+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;5072;POISSONN;COEUR DE MAINE;29689;47.472349,-0.55712711
268470765;268866089;2021-03-08T09:32:38+01:00;2021-03-08T09:32:38+01:00;2021-03-08T09:38:44+01:00;2021-03-08T09:38:51+01:00;F;2021-03-08T09:40:02+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;14409;PRUNIE-E;PRUNIERS;27721;47.449272,-0.60247648
268477298;268998679;2021-03-08T09:39:23+01:00;2021-03-08T09:39:23+01:00;2021-03-08T09:38:40+01:00;2021-03-08T09:38:40+01:00;F;2021-03-08T09:40:02+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;MAIRIE DES PONTS DE CE;AQUAVITA > PONTS DE CE 9.0;6048;CESARG-E;CESAR GEOFFRAY;23705;47.45835,-0.54531137
268443493;268575027;2021-03-08T09:39:00+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:39:10+01:00;2021-03-08T09:39:10+01:00;F;2021-03-08T09:40:22+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;19120;MILLAR-E;MILLARDIERE;10309;47.513914,-0.47375033
268454351;268676661;2021-03-08T09:39:27+01:00;2021-03-08T09:39:27+01:00;2021-03-08T09:38:59+01:00;2021-03-08T09:38:59+01:00;F;2021-03-08T09:40:22+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;17434;ERIGNE-E;ERIGNE;31182;47.400724,-0.53053084
268481219;269131283;2021-03-08T09:37:08+01:00;2021-03-08T09:37:08+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:39:00+01:00;F;2021-03-08T09:40:22+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;6279;GUICHA-E;GUICHARD;16895;47.45471,-0.5479942
268439084;268512514;2021-03-08T09:46:25+01:00;2021-03-08T09:46:25+01:00;2021-03-08T09:47:27+01:00;2021-03-08T09:47:56+01:00;F;2021-03-08T09:49:18+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;470;I U T;IUT;27801;47.480246,-0.60242025
268446231;268575011;2021-03-08T09:47:01+01:00;2021-03-08T09:47:01+01:00;2021-03-08T09:47:25+01:00;2021-03-08T09:48:03+01:00;F;2021-03-08T09:49:18+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;11438;MENDES-E;MENDES FRANCE;25308;47.472942,-0.54563635
268460441;268709683;2021-03-08T09:46:48+01:00;2021-03-08T09:46:48+01:00;2021-03-08T09:48:08+01:00;2021-03-08T09:48:08+01:00;F;2021-03-08T09:49:18+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;15611;PELLER-E;PELLERINIERE;13867;47.460237,-0.48736206
268437039;268512544;2021-03-08T09:47:00+01:00;2021-03-08T09:47:00+01:00;2021-03-08T09:47:47+01:00;2021-03-08T09:47:47+01:00;F;2021-03-08T09:48:58+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;9245;DESJAR-E;DESJARDINS;8104;47.477889,-0.53015827
268451010;268644652;2021-03-08T09:46:00+01:00;2021-03-08T09:46:00+01:00;2021-03-08T09:47:46+01:00;2021-03-08T09:47:46+01:00;F;2021-03-08T09:48:58+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;15491;CLINIQ-E;CLINIQUE ST DIDIER;27786;47.485315,-0.5874296
268455177;268738570;2021-03-08T09:46:01+01:00;2021-03-08T09:46:01+01:00;2021-03-08T09:47:38+01:00;2021-03-08T09:47:39+01:00;F;2021-03-08T09:48:58+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;2965;PELLERI;PELLERINIERE;10802;47.460674,-0.48824792
268461985;268804634;2021-03-08T09:43:57+01:00;2021-03-08T09:43:57+01:00;2021-03-08T09:47:39+01:00;2021-03-08T09:47:49+01:00;F;2021-03-08T09:48:58+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;7781;MAJUIN5B;MARECHAL JUIN 5B;39157;47.449928,-0.56791835
268463316;268775432;2021-03-08T09:48:03+01:00;2021-03-08T09:48:03+01:00;2021-03-08T09:47:44+01:00;2021-03-08T09:47:52+01:00;F;2021-03-08T09:48:58+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;3112;RBRIOL-E;ROUTE DE BRIOLLAY;8269;47.486248,-0.5328391
268465232;268775470;2021-03-08T09:47:00+01:00;2021-03-08T09:47:00+01:00;2021-03-08T09:46:27+01:00;2021-03-08T09:47:46+01:00;F;2021-03-08T09:48:58+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;15860;BREMON-E;GARES BREMONT;25430;47.465975,-0.55935588
268466432;268804620;2021-03-08T09:49:00+01:00;2021-03-08T09:49:00+01:00;2021-03-08T09:47:34+01:00;2021-03-08T09:47:45+01:00;F;2021-03-08T09:48:58+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;3094;DUMESNIL;DUMESNIL;4581;47.473698,-0.56726326
268477308;268998689;2021-03-08T09:48:37+01:00;2021-03-08T09:48:37+01:00;2021-03-08T09:47:22+01:00;2021-03-08T09:47:48+01:00;F;2021-03-08T09:48:58+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;MAIRIE DES PONTS DE CE;AQUAVITA > PONTS DE CE 9.0;9333;CCOMME-E;CENTRE COMMERCIAL;10530;47.437785,-0.52675383
268494039;270639629;2021-03-08T09:48:00+01:00;2021-03-08T09:48:00+01:00;2021-03-08T09:47:00+01:00;2021-03-08T09:47:37+01:00;F;2021-03-08T09:48:38+01:00;33;FENEU CANTENAY <> GARE;ANGERS GARES;CROIX DE BEAUVAIS>ANGERS 3.1;16616;BICHON;BICHON;27019;47.478759,-0.56429969
268498796;269422867;2021-03-08T09:47:20+01:00;2021-03-08T09:47:20+01:00;2021-03-08T09:47:17+01:00;2021-03-08T09:47:17+01:00;F;2021-03-08T09:48:38+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;8938;2ESCM;RELEVE CTT Voie 2;25429;47.494417,-0.57162069
268456100;268709633;2021-03-08T09:45:00+01:00;2021-03-08T09:45:00+01:00;2021-03-08T09:37:41+01:00;2021-03-08T09:46:49+01:00;F;2021-03-08T09:47:59+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;0;BEAUCOUZ;BEAUCOUZE;28687;47.47028,-0.62512809
268458005;268738596;2021-03-08T09:46:39+01:00;2021-03-08T09:46:39+01:00;2021-03-08T09:46:40+01:00;2021-03-08T09:46:40+01:00;F;2021-03-08T09:47:59+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;11731;MONTEQ-E;MONTESQUIEU;19729;47.473867,-0.57985785
268468813;268833073;2021-03-08T09:45:05+01:00;2021-03-08T09:45:05+01:00;2021-03-08T09:46:42+01:00;2021-03-08T09:46:47+01:00;F;2021-03-08T09:47:59+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;CHANTOURTEAU > ZI EST 1.1;17447;GARDOT-E;GARDOT;17618;47.468301,-0.53315979
268470032;268865570;2021-03-08T09:45:54+01:00;2021-03-08T09:45:54+01:00;2021-03-08T09:46:12+01:00;2021-03-08T09:46:33+01:00;F;2021-03-08T09:47:59+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CHANTOURTEAU;ZI EST > CHANTOURTEAU 9.0;11871;JEAN M-E;JEAN MONNET;14704;47.465513,-0.6012887
268478779;269070869;2021-03-08T09:45:13+01:00;2021-03-08T09:45:13+01:00;2021-03-08T09:46:29+01:00;2021-03-08T09:46:51+01:00;F;2021-03-08T09:47:59+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;7527;MICHEL-E;MICHELET;5053;47.462887,-0.54421628
268480629;269034250;2021-03-08T09:48:00+01:00;2021-03-08T09:48:00+01:00;2021-03-08T09:46:34+01:00;2021-03-08T09:46:51+01:00;F;2021-03-08T09:47:59+01:00;09;ESPACE ANJOU <> EVENTARD;EVENTARD par MONPLAISIR;ESPACE ANJOU > EVENTARD 9.0;2853;ANLEROY;ANDRE LEROY;29097;47.464587,-0.54826361
268488040;269164295;2021-03-08T09:44:12+01:00;2021-03-08T09:44:12+01:00;2021-03-08T09:46:40+01:00;2021-03-08T09:46:46+01:00;F;2021-03-08T09:47:59+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;L'HOIRIE LAC DE MAINE;STE GEMMES > L'HOIRIE 9.0;2249;MASGEMME;MAIRIE STE GEMMES;3967;47.422787,-0.55651888
268455176;268738569;2021-03-08T09:45:02+01:00;2021-03-08T09:45:02+01:00;2021-03-08T09:46:31+01:00;2021-03-08T09:46:31+01:00;F;2021-03-08T09:47:39+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;2650;CEEQUEST;CENTRE EQUESTRE;14512;47.459537,-0.48468392
268458688;268739095;2021-03-08T09:42:00+01:00;2021-03-08T09:42:00+01:00;2021-03-08T09:46:10+01:00;2021-03-08T09:46:14+01:00;F;2021-03-08T09:47:39+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;7377;BELFONTA;MAISON DES ARTS;31709;47.471805,-0.5377559
268463315;268775431;2021-03-08T09:46:30+01:00;2021-03-08T09:46:30+01:00;2021-03-08T09:46:26+01:00;2021-03-08T09:46:26+01:00;F;2021-03-08T09:47:39+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;2658;RAMON -E;RAMON;7452;47.48656,-0.53804784
268470772;268866096;2021-03-08T09:39:02+01:00;2021-03-08T09:39:02+01:00;2021-03-08T09:46:16+01:00;2021-03-08T09:46:23+01:00;F;2021-03-08T09:47:39+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;17459;HAUBOU-E;HAUTS DE BOUCHEMAINE;4893;47.430476,-0.60958478
268444179;268574982;2021-03-08T09:46:22+01:00;2021-03-08T09:46:22+01:00;2021-03-08T09:46:55+01:00;2021-03-08T09:46:55+01:00;F;2021-03-08T09:48:18+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;1948;CIMTRELA;CIMETIERE DE TRELAZE;31082;47.446404,-0.46248076
268452581;268644618;2021-03-08T09:46:00+01:00;2021-03-08T09:46:00+01:00;2021-03-08T09:47:03+01:00;2021-03-08T09:47:08+01:00;F;2021-03-08T09:48:18+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;3224;BARBOTER;BARBOTERIE;24521;47.400451,-0.52482886
268471408;268833040;2021-03-08T09:47:00+01:00;2021-03-08T09:47:00+01:00;2021-03-08T09:46:59+01:00;2021-03-08T09:47:10+01:00;F;2021-03-08T09:48:18+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;CHANTOURTEAU > ZI EST 1.1;5474;VALDE AR;VAL DE MAINE;13450;47.443096,-0.61240547
268496661;271232016;2021-03-08T09:44:00+01:00;2021-03-08T09:44:00+01:00;2021-03-08T09:46:30+01:00;2021-03-08T09:46:57+01:00;F;2021-03-08T09:48:18+01:00;42;ECOUFLANT GRIMORELLE <> GARE;ANGERS;ECOUFLANT > ANGERS HDV 2.1;8122;DEBU22-E;DEBUSSY;12625;47.487453,-0.5157479
268442875;268609054;2021-03-08T09:44:00+01:00;2021-03-08T09:44:00+01:00;2021-03-08T09:45:38+01:00;2021-03-08T09:46:03+01:00;F;2021-03-08T09:47:19+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;11768;HARAS-E;FOCH HARAS;3412;47.467234,-0.55220331
268457310;268739121;2021-03-08T09:45:02+01:00;2021-03-08T09:45:02+01:00;2021-03-08T09:46:04+01:00;2021-03-08T09:46:11+01:00;F;2021-03-08T09:47:19+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;15993;PROME-E;PROMENIERS;27692;47.477366,-0.63135081
268465231;268775469;2021-03-08T09:46:06+01:00;2021-03-08T09:46:06+01:00;2021-03-08T09:45:45+01:00;2021-03-08T09:46:10+01:00;F;2021-03-08T09:47:19+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;15591;SEMARD;SEMARD;27110;47.464672,-0.56000177
268484834;269198886;2021-03-08T09:45:00+01:00;2021-03-08T09:45:00+01:00;2021-03-08T09:46:01+01:00;2021-03-08T09:46:07+01:00;F;2021-03-08T09:47:19+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;CLINIQUE DE L'ANJOU;L'HOIRIE > CLINIQUE 9.0;13881;CLINAN-E;CLINIQUE DE L'ANJOU;508501;47.44448,-0.53878954
268502392;269422859;2021-03-08T09:44:30+01:00;2021-03-08T09:44:30+01:00;2021-03-08T09:45:40+01:00;2021-03-08T09:46:11+01:00;F;2021-03-08T09:47:19+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;4832;2CECO;CENTRE CONGRES;363258;47.474142,-0.54586063
268435623;268543496;2021-03-08T09:56:06+01:00;2021-03-08T09:56:06+01:00;2021-03-08T09:55:06+01:00;2021-03-08T09:55:10+01:00;F;2021-03-08T09:56:19+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;2082;DESJARDI;DESJARDINS;18446;47.477923,-0.53026627
268481238;269131302;2021-03-08T09:54:33+01:00;2021-03-08T09:54:33+01:00;2021-03-08T09:55:11+01:00;2021-03-08T09:55:11+01:00;F;2021-03-08T09:56:19+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;12587;BUISSO-E;BUISSON;5587;47.441993,-0.48400715
268446237;268575017;2021-03-08T09:53:37+01:00;2021-03-08T09:53:37+01:00;2021-03-08T09:54:29+01:00;2021-03-08T09:54:43+01:00;F;2021-03-08T09:56:00+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;13074;BRISEP-E;BRISEPOTIERE;3496;47.479392,-0.52727843
268446940;268609037;2021-03-08T09:55:00+01:00;2021-03-08T09:55:00+01:00;2021-03-08T09:54:45+01:00;2021-03-08T09:54:46+01:00;F;2021-03-08T09:56:00+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;6134;PARCEXPO;PARC DES EXPOSITIONS;12773;47.496829,-0.49420389
268448598;268579101;2021-03-08T09:52:13+01:00;2021-03-08T09:52:13+01:00;2021-03-08T09:54:21+01:00;2021-03-08T09:54:40+01:00;F;2021-03-08T09:56:00+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;BANCHAIS;TRELAZE > BANCHAIS 9.0;9884;MICHELET;MICHELET;28118;47.463466,-0.54554834
268469343;268832032;2021-03-08T09:53:14+01:00;2021-03-08T09:53:14+01:00;2021-03-08T09:54:42+01:00;2021-03-08T09:54:42+01:00;F;2021-03-08T09:56:00+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE > ZI EST 1.1;11865;ACADEMIE;ACADEMIE;913399;47.467574,-0.55911098
268470041;268865579;2021-03-08T09:55:00+01:00;2021-03-08T09:55:00+01:00;2021-03-08T09:54:48+01:00;2021-03-08T09:54:48+01:00;F;2021-03-08T09:56:00+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CHANTOURTEAU;ZI EST > CHANTOURTEAU 9.0;15613;VALDEMAI;VAL DE MAINE;31960;47.443031,-0.61283972
268474971;268938257;2021-03-08T09:53:00+01:00;2021-03-08T09:53:00+01:00;2021-03-08T09:54:36+01:00;2021-03-08T09:54:49+01:00;F;2021-03-08T09:56:00+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;5194;DOMVAL;DOMAINE DU VAL;15402;47.537078,-0.62509928
268480032;269070861;2021-03-08T09:53:10+01:00;2021-03-08T09:53:10+01:00;2021-03-08T09:54:41+01:00;2021-03-08T09:54:55+01:00;F;2021-03-08T09:56:00+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;4707;FACUL-SS;FACULTE ST SERGE;7400;47.47925,-0.5507442
